sigla_uf,situacao_domicilio,comodos,condicao_domicilio,banheiros,moradores,homens,mulheres,agua,coleta_lixo,iluminacao,radio,geladeira,videocassete,maquina_lavar,microondas,telefone,computador,televisores,automoveis,ar_condicionado,iluminacao_publica,pavimentacao,rendimento
RJ,1,4,1,1,3,2,1,2,1,1,2,1,2,2,2,2,2,1,0,0,3,3,500
GO,2,5,4,1,7,4,3,2,3,1,1,1,2,2,2,2,2,1,1,0,7,3,651
SP,1,4,2,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,1,0,3,1,1330
PR,2,6,1,1,4,2,2,2,3,1,1,1,2,1,2,2,2,1,1,0,4,3,100
BA,2,5,1,0,4,2,2,3,5,2,1,2,2,2,2,2,2,0,0,0,4,3,411
PE,1,6,1,1,5,1,4,1,1,1,1,1,2,2,2,2,2,2,0,0,5,,251
AL,1,7,2,3,4,3,1,1,1,1,1,1,1,2,2,1,1,2,3,2,4,1,15000
PB,1,4,1,1,4,3,1,1,1,1,2,2,2,2,2,2,2,1,0,0,4,3,151
MG,1,5,1,1,5,4,1,1,1,1,1,1,2,2,2,2,2,0,0,0,5,1,1080
MG,1,3,1,1,3,2,1,1,1,1,1,2,2,2,2,2,2,1,0,0,3,3,1160
RN,1,5,1,1,4,3,1,2,3,1,1,1,2,2,2,2,2,1,0,0,4,3,1000
PR,1,4,2,1,4,1,3,1,1,1,1,1,2,1,1,2,2,1,1,0,4,1,400
PR,1,10,1,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,0,3,1,730
SP,1,5,5,1,4,2,2,1,1,1,1,1,1,1,2,1,2,1,1,0,4,1,1900
PB,1,7,3,1,1,0,1,1,1,1,1,1,2,2,2,1,2,0,0,0,1,1,120
RJ,2,4,1,1,4,2,2,2,5,1,1,1,2,2,2,2,2,1,1,0,4,3,901
SP,1,9,5,2,6,1,5,1,1,1,1,1,1,1,1,1,2,3,1,0,6,1,2141
BA,1,1,1,0,3,0,3,3,2,1,2,2,2,2,2,2,2,0,0,0,3,3,160
SP,1,3,3,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,0,0,1,1,3150
BA,1,7,1,2,6,3,3,1,1,1,1,1,2,2,2,1,2,2,0,0,6,3,522
MG,2,10,1,2,5,3,2,1,3,1,1,1,1,1,1,1,1,4,3,0,5,3,890
MG,1,6,5,2,3,2,1,1,1,1,1,1,1,2,2,1,2,2,1,0,3,1,2480
SP,1,4,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,0,3,1,866
MT,2,6,4,0,4,1,3,2,3,1,1,1,2,1,2,2,2,1,1,0,4,3,350
RS,2,9,1,1,4,3,1,3,3,1,1,1,2,1,1,2,2,1,1,0,4,3,830
SP,1,4,1,1,3,0,3,1,1,1,1,2,2,2,2,2,2,0,0,0,3,3,151
RS,1,13,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2250
RJ,1,4,1,1,2,0,2,1,1,1,1,1,2,1,2,2,2,1,0,1,2,1,1000
RS,1,6,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,0,2,1,160
MG,1,6,1,1,1,0,1,2,1,1,1,1,2,2,2,1,2,1,0,0,1,1,290
SP,1,4,2,1,5,2,3,1,1,1,1,1,1,2,1,2,1,2,1,0,5,1,1400
RJ,1,6,4,1,5,2,3,1,1,1,1,1,2,1,2,2,2,2,1,0,5,1,150
GO,1,5,3,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,0,0,4,1,150
SP,1,8,3,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,500
RN,1,5,3,1,6,3,3,1,1,1,1,1,2,2,2,1,2,2,0,0,6,1,1201
RS,2,7,1,1,3,2,1,2,3,1,1,1,2,2,2,1,2,1,2,0,3,3,1150
RS,1,3,1,0,6,2,4,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,250
PE,1,8,1,1,7,3,4,1,1,1,1,1,2,2,2,2,2,2,0,0,7,,341
SP,1,9,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,0,2,1,1850
MG,1,4,1,1,3,2,1,1,1,1,1,1,1,2,2,2,2,1,0,0,3,1,900
SP,1,8,1,3,5,2,3,1,1,1,1,1,1,1,2,1,2,2,1,0,5,1,7250
PR,1,6,3,1,6,1,5,1,1,1,2,1,2,1,2,2,2,1,0,0,6,9,270
SP,1,5,1,2,9,6,3,1,1,1,1,1,2,1,1,1,2,1,1,0,9,1,1000
SP,1,5,1,1,6,5,1,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,511
SP,1,5,2,1,6,3,3,1,1,1,1,1,2,2,2,1,2,1,0,0,6,1,500
SP,1,6,3,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,2,2,2300
SP,1,3,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,1955
PB,1,6,1,1,2,0,2,1,1,1,1,1,2,2,2,2,2,1,0,0,2,1,151
SP,1,8,3,3,2,0,2,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1039
PI,1,4,3,0,3,2,1,3,3,1,1,2,2,2,2,2,2,0,0,0,3,3,75
ES,1,4,3,1,7,3,4,1,1,1,1,1,2,1,2,2,2,1,0,0,7,1,770
SP,2,8,4,1,10,7,3,2,1,1,1,1,2,2,2,2,2,1,1,0,10,3,740
SP,1,7,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,0,3,1,2000
RN,1,2,3,1,4,2,2,1,1,1,2,2,2,2,2,2,2,0,0,0,4,3,280
SP,1,9,1,3,1,1,0,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,2000
SP,1,6,1,1,2,0,2,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,621
BA,1,8,1,2,5,1,4,1,1,1,1,1,2,1,2,1,2,2,1,1,5,1,2530
ES,2,7,1,2,4,3,1,2,3,1,2,1,1,2,2,2,2,2,1,0,4,3,800
AL,1,6,3,2,1,0,1,1,1,1,1,1,1,2,2,2,2,1,1,0,1,3,429
PR,1,7,2,1,4,3,1,1,1,1,1,1,2,1,2,1,2,2,1,0,4,2,641
RS,2,5,1,1,4,2,2,2,7,1,1,1,2,2,2,2,2,1,0,0,4,3,201
AL,2,5,1,0,3,1,2,2,5,2,1,2,2,2,2,2,2,0,0,0,3,9,147
BA,2,5,1,0,5,2,3,1,5,2,1,2,2,2,2,2,2,0,0,0,5,3,148
MG,1,5,1,1,5,1,4,1,1,1,1,1,2,2,2,2,2,2,0,0,5,1,900
SP,1,4,3,1,5,3,2,1,1,1,1,1,1,1,1,1,2,1,0,0,5,1,1550
PA,1,1,1,0,3,2,1,1,2,2,2,2,2,2,2,2,2,0,0,0,3,2,151
ES,1,4,1,1,4,3,1,1,1,1,1,1,2,1,2,1,2,1,0,0,4,1,600
PE,1,5,3,1,4,3,1,1,1,1,1,2,2,2,2,2,2,1,0,0,4,,100
MA,2,4,1,0,5,4,1,3,5,2,2,2,2,2,2,2,2,0,0,0,5,3,300
PR,1,5,1,1,2,0,2,1,1,1,1,1,2,1,1,1,1,2,1,0,2,1,1000
MG,1,7,5,1,3,1,2,1,1,1,1,1,2,2,2,2,2,2,0,0,3,1,302
RJ,1,3,1,1,7,4,3,2,1,1,1,1,2,1,2,2,2,1,0,0,7,1,647
SC,1,9,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,4,2,2,3,,2600
MA,2,8,1,0,4,3,1,2,5,2,1,2,2,2,2,2,2,0,0,0,4,3,300
PB,1,5,1,0,5,3,2,1,1,1,1,2,2,2,2,2,2,1,0,0,5,3,541
MG,1,5,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,212
SP,1,6,1,1,4,3,1,2,3,1,1,1,2,2,2,2,2,0,0,0,4,9,301
RS,1,5,1,1,4,3,1,1,1,1,1,1,2,1,2,1,2,3,0,0,4,1,2000
RS,1,5,3,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,2,237
MG,1,6,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,1,0,3,1,400
RJ,1,4,1,1,3,1,2,1,1,1,1,1,1,1,2,1,2,2,0,1,3,1,400
BA,1,5,1,1,4,3,1,1,1,1,1,1,2,2,2,1,2,1,0,0,4,3,391
PR,1,5,1,1,2,0,2,1,1,1,1,1,2,2,2,2,2,1,0,0,2,3,520
AM,1,6,1,1,4,3,1,2,3,1,1,1,2,2,2,2,2,1,0,0,4,3,280
MG,1,7,1,2,4,0,4,1,1,1,1,1,1,1,1,1,2,3,0,0,4,1,400
DF,1,3,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,0,0,2,3,590
PI,2,5,5,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,151
RJ,1,3,1,1,6,3,3,1,1,1,1,1,1,2,2,2,2,1,0,0,6,1,251
PR,1,6,2,1,5,3,2,1,1,1,1,1,1,2,2,1,2,3,1,0,5,3,1000
SP,1,4,1,2,4,1,3,1,1,1,1,1,1,1,1,1,2,2,1,0,4,1,2400
ES,1,8,1,1,5,3,2,1,1,1,1,1,1,2,1,1,2,3,1,0,5,1,3250
MG,2,8,1,2,5,2,3,3,3,1,1,1,2,1,2,2,2,1,1,0,5,3,992
PE,1,5,1,1,4,1,3,3,1,1,1,1,2,2,2,2,2,1,0,0,4,,290
MA,1,6,1,2,4,1,3,1,1,1,1,1,2,2,2,1,2,2,0,0,4,2,1300
BA,2,5,1,0,5,2,3,3,5,1,1,2,2,2,2,2,2,1,1,0,5,3,280
MG,1,6,1,1,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,3,3,740
PR,1,5,5,1,2,0,2,1,1,1,1,1,2,2,2,1,2,1,0,0,2,3,802
BA,2,8,1,0,5,4,1,1,3,1,1,1,2,2,2,2,2,1,1,0,5,3,151
RJ,1,4,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,0,1,1,1,960
PA,2,6,1,0,5,1,4,2,3,1,1,1,2,2,2,2,2,1,0,0,5,3,150
RS,2,5,1,1,4,2,2,2,1,1,1,1,2,1,2,2,2,1,1,0,4,3,1046
ES,1,5,3,1,3,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3800
DF,1,3,3,1,4,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,4,1,453
CE,1,7,1,1,3,1,2,1,1,1,1,1,1,2,2,1,2,1,0,0,3,1,2119
RS,1,11,1,2,4,1,3,1,1,1,1,1,1,1,2,1,2,2,1,1,4,1,4300
RJ,2,5,1,1,4,1,3,3,1,1,1,1,2,2,2,2,2,1,0,0,4,1,440
RJ,1,4,1,1,4,3,1,1,1,1,1,1,1,2,2,1,2,1,0,0,4,3,731
SC,1,6,1,1,7,5,2,1,1,1,1,1,1,1,2,2,2,3,1,0,7,,1650
GO,1,8,1,2,5,2,3,1,1,1,1,1,1,2,2,1,2,2,2,0,5,3,2450
PE,2,2,1,0,4,3,1,2,5,1,1,2,2,2,2,2,2,1,0,0,4,,151
SP,1,14,1,1,5,2,3,2,1,1,1,1,1,1,1,1,1,4,2,0,5,3,2550
GO,2,5,1,1,3,1,2,2,3,1,2,1,2,2,2,2,2,1,0,0,3,9,650
BA,1,6,1,1,6,4,2,1,1,1,1,1,1,2,2,1,2,2,1,0,6,9,833
RJ,1,5,1,1,4,2,2,1,1,1,1,1,1,2,2,2,2,1,0,0,4,3,300
MG,1,5,1,1,6,4,2,1,1,1,1,1,2,1,2,1,2,1,0,0,6,1,453
PB,2,6,1,0,5,3,2,3,3,1,1,1,2,2,2,2,2,0,0,0,5,3,271
RS,1,5,1,1,2,2,0,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1510
RS,1,9,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,2,10000
SP,1,8,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1200
SP,2,2,1,1,2,0,2,1,1,1,2,2,2,2,2,2,2,0,0,0,2,3,100
MT,1,2,2,0,2,1,1,2,1,1,1,1,2,2,2,2,2,0,0,0,2,3,450
SP,1,5,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,3,0,0,3,2,940
PA,1,4,1,0,3,1,2,1,3,1,2,1,2,2,2,2,2,1,0,0,3,3,120
DF,1,1,5,0,6,3,3,1,1,1,2,1,2,2,2,2,2,1,0,0,6,1,712
CE,1,11,3,2,4,3,1,1,2,1,1,1,2,2,2,1,2,1,1,1,4,1,718
CE,1,5,1,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,0,0,2,3,151
MA,2,6,1,0,4,2,2,2,5,1,2,2,2,2,2,2,2,1,0,0,4,3,200
MT,1,5,1,1,6,3,3,1,1,2,2,2,2,2,2,2,2,1,0,0,6,3,150
RS,1,15,2,5,4,1,3,1,1,1,1,1,1,1,1,1,1,3,2,0,4,1,9070
SP,2,8,1,1,4,2,2,2,4,1,1,1,2,2,2,2,2,1,1,0,4,3,302
GO,1,5,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,260
MA,1,,,,6,1,5,,,,,,,,,,,,,,6,3,283
RJ,2,5,1,1,5,2,3,2,3,1,1,1,2,1,2,2,2,2,0,0,5,3,523
RS,1,8,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,0,0,0,1,3,151
MT,2,,,,8,3,5,,,,,,,,,,,,,,8,3,200
PR,1,7,2,1,5,3,2,1,1,1,1,1,1,1,2,2,2,3,1,0,5,1,2400
PI,1,5,2,0,7,4,3,3,3,2,2,2,2,2,2,2,2,0,0,0,7,3,100
RS,1,6,1,1,4,1,3,1,1,1,1,1,1,1,1,1,2,3,2,0,4,1,2750
BA,2,7,1,0,4,2,2,2,6,2,1,2,2,2,2,2,2,0,0,0,4,3,302
PA,1,9,1,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,300
PB,2,4,1,0,6,3,3,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,502
BA,2,7,1,1,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,9,151
MG,1,4,1,2,1,0,1,1,1,1,1,1,1,1,2,1,2,2,0,0,1,1,152
SP,1,4,2,1,12,7,5,1,1,1,1,1,2,2,2,2,2,2,0,0,12,1,1140
MG,1,9,3,3,5,2,3,1,1,1,1,1,1,2,2,1,2,1,1,0,5,1,2400
MG,2,9,1,1,6,3,3,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,479
PI,1,9,1,2,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,332
PA,2,4,1,0,2,2,0,2,5,2,1,2,2,2,2,2,2,0,0,0,2,3,350
MA,1,6,2,2,3,2,1,1,1,1,1,2,2,2,2,2,2,1,0,0,3,1,5810
MG,1,5,1,1,3,2,1,2,5,1,1,2,2,2,2,2,2,2,0,0,3,1,240
BA,1,4,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,151
BA,1,5,1,1,4,2,2,1,2,1,1,1,2,2,2,1,2,1,1,0,4,1,500
SP,1,5,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,600
BA,1,5,1,1,3,1,2,1,1,1,1,1,1,2,2,2,2,1,0,0,3,3,151
RJ,1,5,1,1,4,3,1,1,1,1,1,1,1,2,2,2,2,2,0,1,4,1,550
SP,1,4,3,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,0,0,2,1,800
PI,2,8,1,1,3,1,2,3,3,1,1,1,2,2,2,2,2,1,1,0,3,3,150
RJ,1,5,1,1,4,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,4,2,4430
RS,1,8,1,2,1,0,1,1,1,1,1,1,2,2,2,1,2,2,0,2,1,1,650
SP,1,4,2,1,6,2,4,1,1,1,1,1,2,2,2,2,2,1,1,0,6,1,500
GO,1,5,2,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,1,0,4,1,1100
MG,1,3,1,1,6,3,3,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,200
ES,1,6,1,1,5,1,4,1,3,1,1,1,2,2,2,2,2,1,0,0,5,3,533
SP,1,11,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,1,11300
SP,1,4,5,1,9,5,4,1,1,1,1,2,2,2,2,2,2,0,0,0,9,1,120
AL,1,4,1,0,6,3,3,1,2,1,1,1,2,2,2,1,2,1,0,0,6,1,200
RN,1,6,1,1,5,3,2,1,1,1,1,1,2,1,2,1,2,2,0,0,5,1,1600
PR,1,6,2,1,4,1,3,1,1,1,1,1,2,1,2,1,2,2,0,0,4,1,841
SE,2,4,1,0,4,2,2,3,1,1,1,1,2,2,2,2,2,1,0,0,4,1,330
SP,1,6,1,1,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,600
BA,2,8,1,1,6,3,3,1,5,1,1,2,2,2,2,2,2,1,0,0,6,3,300
RS,1,4,1,1,3,2,1,1,1,1,1,1,2,1,2,1,2,1,0,0,3,1,750
SP,1,8,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,5851
SP,1,2,5,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,2,280
MG,1,6,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,1,0,4,1,686
PE,1,8,1,2,4,2,2,2,1,1,1,1,1,2,2,2,2,1,0,0,4,,550
SC,2,2,4,0,2,1,1,2,2,1,1,1,2,2,2,2,2,0,0,0,2,,136
PE,1,8,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,,1300
PR,1,5,2,1,5,1,4,1,1,1,1,1,2,1,2,1,2,1,1,0,5,3,800
MG,1,7,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,2,1,1450
PR,1,7,2,1,3,1,2,1,1,1,1,1,2,1,2,2,2,1,0,0,3,1,302
RS,1,5,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,1,1,0,1,1,2000
MA,1,7,1,1,2,0,2,1,3,1,1,1,2,2,2,2,2,2,0,0,2,1,901
BA,1,6,3,1,3,2,1,1,1,1,2,1,2,2,2,2,2,2,0,0,3,1,3542
SC,1,2,1,1,6,3,3,1,1,1,1,1,2,2,2,2,2,1,0,0,6,,100
MG,1,5,2,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,282
SP,2,8,1,2,4,2,2,2,4,1,1,1,2,2,2,2,2,1,1,0,4,3,736
BA,2,6,5,0,1,0,1,1,3,1,2,2,2,2,2,2,2,0,0,0,1,2,150
MA,1,10,1,1,13,4,9,1,1,1,2,1,2,2,2,1,2,2,0,0,13,1,302
PI,1,3,1,0,1,1,0,1,5,1,1,2,2,2,2,2,2,1,0,0,1,2,21
SP,1,3,3,1,1,1,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,2,245
BA,2,8,4,2,3,2,1,2,3,1,1,1,2,1,2,1,2,0,0,1,3,3,80
AP,1,7,1,2,6,3,3,1,1,1,1,1,1,1,1,1,2,2,1,2,6,1,3380
MG,2,13,1,3,7,4,3,2,3,1,1,1,1,2,1,2,2,4,3,0,7,3,4070
SP,1,5,1,1,5,3,2,1,1,1,1,1,1,2,2,2,2,1,0,0,5,1,620
PA,1,4,3,1,4,2,2,1,1,1,2,1,1,2,2,1,2,1,0,1,4,3,700
SP,1,4,3,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,423
SP,1,2,1,1,4,2,2,1,5,1,1,1,2,2,2,2,2,1,0,0,4,3,660
SP,1,8,3,3,4,1,3,1,1,1,1,1,1,1,1,1,1,3,2,0,4,1,16000
BA,1,5,5,1,5,1,4,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,211
SP,1,9,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,3,1,7040
MG,1,8,1,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,0,0,3,1,550
BA,1,4,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,3,150
MA,1,2,6,0,3,0,3,2,4,1,1,1,2,2,2,2,2,0,0,0,3,3,160
AP,1,7,1,1,4,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,4,3,1500
RS,1,6,1,2,4,2,2,1,1,1,1,1,1,2,2,2,2,1,1,0,4,1,730
SP,1,4,1,1,5,4,1,1,1,1,1,1,2,2,2,2,2,1,0,0,5,3,800
PA,1,4,1,0,6,3,3,2,5,1,2,1,2,2,2,2,2,1,0,0,6,3,330
RJ,1,10,1,1,1,1,0,1,1,1,1,1,2,1,2,1,2,4,0,0,1,1,8000
AL,1,5,2,2,1,1,0,1,2,1,1,1,2,2,2,1,2,2,0,0,1,9,379
PR,1,4,1,1,3,1,2,1,1,1,1,1,2,2,2,1,2,1,1,0,3,3,300
MS,1,6,1,1,3,2,1,2,1,1,1,1,2,1,2,1,2,1,0,0,3,3,200
SP,1,5,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,0,1,2,1,195
BA,1,4,1,1,3,2,1,1,2,1,1,1,1,2,2,1,1,1,0,0,3,1,370
CE,2,5,1,1,4,2,2,1,5,1,1,1,2,2,2,2,2,1,0,0,4,3,302
MG,2,7,4,1,9,3,6,2,3,1,1,1,2,2,2,2,2,1,0,0,9,3,473
PE,1,7,1,1,5,3,2,2,1,1,1,1,2,2,2,2,2,1,1,0,5,,1076
BA,2,5,1,0,5,3,2,3,3,2,2,2,2,2,2,2,2,0,0,0,5,3,105
MG,1,4,3,1,5,3,2,1,3,1,1,2,2,2,2,2,2,1,0,0,5,1,600
PR,1,10,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,670
MT,2,,,,7,3,4,,,,,,,,,,,,,,7,3,540
PE,2,6,1,0,4,1,3,1,5,2,1,1,2,2,2,2,2,0,0,0,4,,151
MG,1,4,1,1,4,3,1,1,1,1,1,1,1,2,2,2,2,1,0,0,4,3,261
PR,1,6,2,1,5,2,3,1,1,1,1,1,2,1,2,1,2,1,0,0,5,1,1560
SC,2,5,1,1,3,2,1,2,3,1,1,1,2,2,2,2,2,1,0,0,3,,50
SP,1,8,1,2,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,4,1,1800
PE,1,4,3,1,3,0,3,1,1,1,1,1,2,2,2,2,2,1,0,0,3,,290
BA,1,4,1,0,1,1,0,3,1,1,2,2,2,2,2,2,2,0,0,0,1,1,151
RS,1,3,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,151
PA,1,6,1,1,4,3,1,1,1,1,1,1,1,2,2,1,2,1,0,0,4,3,1400
CE,1,8,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,0,0,2,1,1400
ES,1,2,2,1,3,1,2,1,5,2,2,2,2,2,2,2,2,0,0,0,3,3,305
PA,1,5,1,1,4,2,2,2,5,1,1,1,2,2,2,2,2,1,0,0,4,3,381
MG,1,9,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,2,0,4,1,4151
MG,2,6,1,1,7,4,3,2,5,1,1,1,1,2,2,2,2,1,2,0,7,3,151
SP,1,6,3,1,5,2,3,1,1,1,1,1,1,2,2,1,2,1,0,0,5,1,900
BA,2,8,1,0,6,2,4,2,3,2,1,2,2,2,2,2,2,1,1,0,6,3,648
RS,2,8,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,0,0,2,3,302
GO,1,6,2,1,3,1,2,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,511
MT,1,6,1,1,4,3,1,1,1,1,1,1,2,2,2,1,2,0,0,0,4,2,820
ES,1,7,1,1,5,2,3,1,1,1,1,1,2,2,2,2,2,1,0,0,5,2,681
MG,1,6,1,1,6,2,4,1,1,1,1,1,1,2,2,2,2,1,0,0,6,1,400
SP,1,4,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,748
RJ,1,10,2,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,7500
AL,2,4,1,0,3,2,1,3,5,1,1,1,2,2,2,2,2,1,0,0,3,3,90
RJ,1,5,1,1,2,0,2,2,3,1,1,1,2,2,2,2,2,1,0,0,2,3,301
MG,1,7,1,1,9,4,5,1,1,1,1,1,2,1,1,1,2,1,1,0,9,1,725
SP,2,5,1,1,2,1,1,2,3,1,1,1,2,2,1,2,2,1,1,0,2,3,700
BA,1,5,1,1,6,4,2,1,1,1,2,1,2,2,2,2,2,1,0,0,6,1,795
RJ,1,5,1,1,4,1,3,3,1,1,1,1,2,1,2,2,2,1,1,0,4,3,460
RJ,1,4,1,1,6,2,4,1,1,1,1,1,1,1,1,2,2,3,2,0,6,3,1600
SP,1,5,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,0,3,1,2200
MG,1,2,5,0,3,2,1,1,3,1,1,2,2,2,2,2,2,1,0,0,3,2,98
MA,1,5,1,1,6,4,2,1,1,1,1,1,2,2,2,2,2,1,0,0,6,9,376
MG,1,7,1,1,5,2,3,1,1,1,1,1,1,1,1,1,1,3,1,0,5,1,1780
SP,1,14,1,3,2,0,2,1,1,1,1,1,2,1,1,1,2,3,1,0,2,1,1303
CE,1,7,2,1,7,3,4,2,2,1,2,2,2,2,2,2,2,1,0,0,7,1,637
PE,1,5,1,1,6,4,2,1,1,1,1,1,2,2,2,2,2,2,0,0,6,,453
SP,1,7,3,3,5,3,2,1,2,1,1,1,1,1,1,1,1,5,2,0,5,1,8000
MS,1,7,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,2,1,833
RJ,1,4,1,1,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,6,5,1,250
GO,1,5,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,0,0,0,2,1,391
MG,1,7,1,2,1,0,1,1,1,1,1,1,2,2,2,1,2,1,0,0,1,1,151
ES,1,5,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,3,0,0,4,1,800
MA,1,4,1,0,4,2,2,1,2,1,1,1,2,2,2,2,2,1,0,0,4,1,450
SP,1,4,1,1,7,3,4,1,2,1,2,1,1,2,2,2,2,1,0,0,7,1,351
MA,1,6,1,0,4,2,2,1,5,1,1,1,2,2,2,2,2,1,0,0,4,3,184
BA,1,6,1,1,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,3,1,515
SP,1,2,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,400
DF,1,9,1,2,5,3,2,1,1,1,1,1,1,2,2,1,2,2,1,0,5,1,1150
PR,1,5,5,1,4,0,4,1,1,1,2,1,2,2,2,2,2,2,0,0,4,9,414
RJ,2,5,1,1,4,1,3,2,1,1,1,1,1,1,1,1,2,1,1,0,4,3,1150
BA,1,6,1,1,4,3,1,1,1,1,1,1,2,2,2,2,2,1,0,0,4,3,350
BA,1,9,1,2,1,0,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,1000
BA,2,7,1,0,7,2,5,2,3,2,1,2,2,2,2,2,2,0,0,0,7,3,80
SP,1,5,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,0,0,2,1,401
RJ,1,4,1,1,2,0,2,1,1,1,1,1,2,2,2,2,2,1,0,0,2,2,151
PB,1,5,4,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,9,40
SP,1,3,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,845
MG,1,6,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,2,1,50
RJ,1,6,1,1,5,2,3,1,1,1,1,1,1,1,1,2,2,2,0,0,5,2,1400
SP,1,5,5,1,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,760
